-1.067025,-0.079148,-2.115760,0.094428,0.196976,0.387286,0.602838,0.602838,-0.148694,692.841932,1.034386,
-2.366605,0.648775,2.847847,0.611517,0.272298,0.253985,0.602147,0.602147,-0.136646,669.056164,1.044511,
-2.455598,-2.698662,2.684520,0.601664,-0.075802,0.240850,0.600353,0.600353,-0.124156,688.271487,1.036437,
-3.012108,0.721092,-0.909863,0.545225,0.280521,0.522946,0.604272,0.604272,-0.114307,684.914756,1.037910,
2.609605,2.487466,1.243277,-0.175894,0.463661,0.097853,0.603636,0.603636,-0.102406,691.288325,1.035089,
0.284829,-2.888189,-1.847080,0.234986,0.557841,0.432829,0.603564,0.603564,-0.090793,679.603570,1.040185,
2.711404,-1.132097,1.785407,-0.165010,0.088244,0.161068,0.604583,0.604583,-0.079632,699.249031,1.031420,
0.017845,1.534787,1.167450,0.858498,0.363732,0.100890,0.600623,0.600623,-0.066649,656.954128,1.049185,
1.039058,1.076320,-2.766610,0.313710,0.317578,0.347775,0.604851,0.604851,-0.056661,674.451075,1.042329,
2.565781,1.200434,-2.159047,0.471033,0.329301,0.414692,0.601447,0.601447,-0.044058,672.306917,1.043204,
-1.116813,2.187980,1.991707,0.742577,0.433401,0.196367,0.606110,0.606110,-0.034071,648.766525,1.052183,
2.674757,0.351682,-1.969943,0.482603,0.241454,0.441201,0.602211,0.602211,-0.021473,676.321843,1.041558,
-2.970480,-0.855167,2.649994,0.550517,0.117866,0.271608,0.607178,0.607178,-0.011411,673.875144,1.042565,
2.746844,-1.387127,3.052934,0.491839,0.062707,0.316918,0.607361,0.607361,0.000013,679.505680,1.040226,
3.105184,-1.602473,1.119588,-0.124461,0.039089,0.119975,0.603650,0.603650,0.012325,697.643184,1.032173,
-2.739367,0.142631,2.396026,-0.078670,0.220500,0.255897,0.604405,0.604405,0.023544,691.310517,1.035079,
-1.019067,-2.671498,-2.748050,0.100295,0.580997,0.377548,0.605539,0.605539,0.034710,677.275787,1.041161,
0.060369,1.528823,-1.460559,0.211207,0.363642,0.514839,0.602185,0.602185,0.046682,680.553747,1.039783,
0.518006,0.967570,-2.329296,0.260077,0.306745,0.427935,0.606189,0.606189,0.057399,675.542794,1.041880,
-0.598566,2.455976,2.087852,0.795579,0.460425,0.237796,0.603757,0.603756,0.069128,645.390993,1.053384,
0.470121,-1.263162,-1.351431,0.253771,0.073846,0.536518,0.602253,0.602253,0.080654,689.010149,1.036109,
-1.163200,-2.867254,1.731661,0.735641,-0.093485,0.207839,0.599849,0.599849,0.092208,684.826599,1.037948,
1.900785,2.320637,-2.035511,0.401952,0.445535,0.472430,0.601260,0.601260,0.103387,663.093856,1.046851,
-2.181130,-0.670458,2.921898,0.630021,0.134604,0.338271,0.599967,0.599967,0.114777,669.564969,1.044308,
-1.875172,-1.901651,2.678342,0.662056,0.007073,0.316428,0.600762,0.600762,0.126047,678.447754,1.040671,
1.734768,-0.922976,0.918628,0.385417,0.761760,0.137210,0.603278,0.603278,0.137316,642.119894,1.054528,
0.837491,-0.860233,-1.918659,0.290605,0.098429,0.408513,0.598380,0.551533,-0.146283,688.984341,1.036121,
-1.547286,-2.726875,2.544154,0.044891,0.558718,0.222259,0.603796,0.556902,-0.137271,681.249399,1.039487,
2.773085,-1.305924,-0.179261,-0.159111,0.053722,-0.056777,0.603079,0.556136,-0.125246,696.977083,1.032484,
0.931126,0.869558,-1.942971,0.300728,0.278347,0.416409,0.599601,0.552611,-0.112071,681.367837,1.039437,
1.053202,0.200784,-1.286219,0.315392,0.210904,0.487317,0.605460,0.558435,-0.103008,686.689771,1.037135,
