2.508988,-1.702611,-2.479133,0.536591,0.771530,1.842088,0.707130,1.057808,3.277496,-1.#IND00,1.#QNAN0,
-0.381482,-1.727540,0.115179,1.477783,0.458768,1.206848,2.026866,0.403570,2.206977,-1.#IND00,1.#QNAN0,
1.614435,-2.491388,0.192863,-1.778464,-0.347232,-0.693575,-4.090346,-0.805237,-1.377264,-1.#IND00,1.#QNAN0,
1.918601,0.353440,-1.049309,0.497301,-0.888004,-0.268662,0.232591,-2.140863,-0.839358,-1.#IND00,1.#QNAN0,
1.428279,2.048706,-0.244576,1.269548,0.861242,-2.250859,2.314952,0.987732,-4.196945,-1.#IND00,1.#QNAN0,
-2.496760,1.409152,-1.120514,0.358056,0.283011,0.030431,0.241793,-0.185328,-0.223902,-1.#IND00,1.#QNAN0,
2.494568,2.634823,1.013345,-0.402664,0.584698,-2.150207,-0.832532,0.794297,-4.075615,-1.#IND00,1.#QNAN0,
3.690113,1.855526,2.937438,1.742660,-0.763006,-1.332038,2.310341,-2.010584,-2.549220,-1.#IND00,1.#QNAN0,
0.165675,1.099499,0.990487,-1.089279,-0.813941,-0.986250,-2.560788,-2.044883,-2.104704,-1.#IND00,1.#QNAN0,
-2.313359,-3.061444,-1.034539,1.420543,-0.202202,-1.905838,2.036448,-0.903309,-3.919643,-1.#IND00,1.#QNAN0,
-0.086471,-1.628681,4.691402,-0.928341,-0.171911,2.690243,-2.673476,-0.953509,4.984362,-1.#IND00,1.#QNAN0,
0.245866,2.148824,-1.379655,-1.743487,-0.186270,-0.201120,-3.948156,-0.794840,-0.746980,-1.#IND00,1.#QNAN0,
1.755737,1.800561,1.422919,0.412832,0.200694,1.332835,0.059718,0.043372,2.287957,-1.#IND00,1.#QNAN0,
2.306169,-2.506984,-2.549301,0.818876,1.036498,-0.104890,0.878053,1.667903,-0.478106,-1.#IND00,1.#QNAN0,
2.844787,-2.780818,-0.827995,1.494207,-0.911911,1.197928,2.680632,-1.967198,2.124642,-1.#IND00,1.#QNAN0,
0.134830,2.308909,4.104640,0.467746,-0.051883,2.171245,0.719965,-0.517570,3.824358,-1.#IND00,1.#QNAN0,
1.725868,1.844639,-2.758983,0.248364,0.319248,-2.428508,0.150017,-0.142941,-4.958898,-1.#IND00,1.#QNAN0,
-0.211201,1.721383,-2.978332,1.158250,-0.806348,-1.109709,1.769560,-2.070701,-2.601557,-1.#IND00,1.#QNAN0,
0.692761,-0.644715,0.538471,1.246560,-1.313328,0.315057,1.893115,-2.980231,0.150244,-1.#IND00,1.#QNAN0,
1.630308,1.707949,4.226643,1.354091,0.762182,2.204256,1.629379,0.803570,3.915806,-1.#IND00,1.#QNAN0,
3.038356,1.650101,1.845382,0.047791,2.291868,0.248296,-0.358053,4.020762,-0.095553,-1.#IND00,1.#QNAN0,
5.772128,-1.364834,-0.959207,2.886497,0.067010,0.670074,4.564967,-0.014708,0.975569,-1.#IND00,1.#QNAN0,
-0.049692,0.122968,11.467804,0.454180,0.333616,5.419784,0.274600,0.006714,9.742657,-1.#IND00,1.#QNAN0,
1.374867,1.164585,3.763415,1.944482,-0.052741,3.538079,2.894358,-0.443678,6.265349,-1.#IND00,1.#QNAN0,
1.676300,-2.098462,-1.552104,-0.043469,-0.555772,-0.005222,-0.891449,-1.277057,-0.432117,-1.#IND00,1.#QNAN0,
0.513180,-1.913884,10.411022,0.704571,0.400065,4.418813,0.768158,-0.152742,8.138405,-1.#IND00,1.#QNAN0,
-0.624109,1.427786,-9.903412,0.727715,0.170743,-4.470324,0.894176,0.035096,-8.587408,-1.#IND00,1.#QNAN0,
-0.206758,2.866933,-2.788691,1.839187,0.733333,-1.524879,3.201615,0.684169,-2.913719,-1.#IND00,1.#QNAN0,
-1.327522,2.378576,1.167603,0.346031,0.641342,0.803453,0.566868,0.952203,1.692915,-1.#IND00,1.#QNAN0,
-1.861521,-0.499096,-1.473146,0.292978,0.799516,0.023265,0.063451,1.055037,-0.198076,-1.#IND00,1.#QNAN0,
1.957962,1.965711,-3.562459,-0.533468,-0.120203,-2.883248,-1.505167,-0.618039,-5.733326,-1.#IND00,1.#QNAN0,
2.796080,-1.472972,10.810303,1.579804,0.268756,4.424207,2.866913,0.004470,8.166812,-1.#IND00,1.#QNAN0,
2.962893,-1.701985,-1.117785,1.100290,0.978504,-1.868718,1.426057,1.510823,-3.796069,-1.#IND00,1.#QNAN0,
0.866240,3.664007,-0.064446,1.132746,2.179496,0.047239,1.208594,3.700822,0.156611,-1.#IND00,1.#QNAN0,
-2.523173,0.389390,2.508381,0.416950,-0.616172,0.696136,0.364763,-2.008677,1.343799,-1.#IND00,1.#QNAN0,
-0.722312,1.579148,-10.159157,0.039275,0.367774,-5.284093,-0.121174,-0.000375,-9.960640,-1.#IND00,1.#QNAN0,
-1.558537,2.061893,-3.005318,-0.402728,-0.124998,-0.301301,-0.990222,-0.635003,-0.831579,-1.#IND00,1.#QNAN0,
2.139974,-2.560915,-3.011891,-1.542454,-0.030892,-2.303525,-3.213881,-0.554727,-4.621616,-1.#IND00,1.#QNAN0,
-0.483227,-1.238265,-2.551392,0.638788,-1.348364,0.861938,0.690775,-2.987098,1.133192,-1.#IND00,1.#QNAN0,
1.384468,1.480826,-0.872930,0.192156,-1.604861,0.475883,-0.381494,-3.290918,0.630077,-1.#IND00,1.#QNAN0,
-0.549568,3.003080,8.135241,2.062648,0.395297,3.507557,3.695413,-0.040568,6.384343,-1.#IND00,1.#QNAN0,
1.418066,0.487447,1.579038,0.188742,0.107053,2.859571,0.045793,-0.041781,5.012611,-1.#IND00,1.#QNAN0,
0.879327,-2.317490,-2.119663,-1.120840,0.030168,-1.203293,-2.234914,-0.439929,-2.407369,-1.#IND00,1.#QNAN0,
2.605066,-1.326581,0.261185,0.189648,0.326799,0.806195,-0.480760,0.108620,1.220879,-1.#IND00,1.#QNAN0,
-2.742432,-2.273709,2.044110,-0.442918,1.009187,1.797683,-0.991056,1.611041,3.155490,-1.#IND00,1.#QNAN0,
2.152834,-1.996298,2.165491,1.700126,0.128256,2.674290,2.752742,-0.260186,4.576674,-1.#IND00,1.#QNAN0,
-1.076364,0.863570,0.072111,1.076138,-0.159556,-1.692434,1.660082,-1.069523,-3.647498,-1.#IND00,1.#QNAN0,
1.971038,-1.553750,-3.493742,1.475056,0.472229,-3.876075,2.303262,-0.004341,-7.632628,-1.#IND00,1.#QNAN0,
-1.844014,-0.408227,-0.052989,-1.568935,0.931621,-0.594016,-3.461686,0.891827,-1.337282,-1.#IND00,1.#QNAN0,
-1.625855,2.980832,1.071896,0.500044,0.229128,2.598742,0.041093,0.043502,4.479805,-1.#IND00,1.#QNAN0,
0.506512,2.722188,2.372904,-0.848303,-0.075410,1.989852,-2.077317,-0.579056,3.072328,-1.#IND00,1.#QNAN0,
