-0.211509,-0.140022,0.267821,-0.279565,-0.116371,0.950856,1.901887,1.160180,3.802069,374.200204,0.926145,
0.150710,-0.085712,0.162302,0.552947,0.015625,0.574203,-1.836387,1.023075,-1.892600,373.722601,0.961320,
0.145353,-0.328246,0.155029,0.548459,-0.542069,0.547866,-1.041691,3.385105,-1.018010,374.286436,0.904229,
0.104037,-0.081578,0.364045,0.453541,0.018321,1.051101,-0.693360,0.554005,-2.544714,373.791124,0.957196,
-0.399486,0.046791,0.054452,-0.698974,0.318564,0.294254,4.533726,-0.248709,1.441917,374.313418,0.888031,
-0.112776,0.113216,0.310827,-0.052517,0.472675,0.966837,0.955824,-0.935116,2.478828,373.572006,0.973515,
-0.394723,-0.218777,0.109018,-0.707209,-0.313777,0.425158,3.480224,1.120144,2.298007,374.354081,0.886639,
0.323816,-0.021108,0.061457,0.942238,0.159308,0.226743,-4.001791,0.188980,-1.456271,374.042834,0.929921,
-0.058090,-0.055390,0.251018,0.076290,0.082481,0.744065,0.637215,0.607715,1.160691,372.939635,0.999186,
0.053530,-0.045649,0.298480,0.332372,0.102529,0.813007,-0.484659,0.436041,-1.171961,372.901159,0.994835,
0.240663,0.025215,0.135324,0.756579,0.268236,0.353826,-2.986379,-0.246565,-2.519072,373.760668,0.953422,
0.061278,-0.107720,0.321652,0.350995,-0.042853,0.838375,-0.486733,0.908451,-1.357773,373.498357,0.975741,
0.106462,-0.195711,0.197030,0.455500,-0.236860,0.500399,-1.066392,2.188747,-1.401692,374.011691,0.944393,
0.065274,-0.234751,0.233609,0.361419,-0.329182,0.587460,-0.554909,2.434957,-0.915023,374.097736,0.938658,
-0.366118,-0.252523,0.096387,-0.644708,-0.391259,0.268148,3.107005,1.525017,1.813887,374.356877,0.890536,
-0.333268,-0.124693,0.205287,-0.560665,-0.086983,0.580593,3.200939,0.822475,4.424264,374.281067,0.896256,
-0.208349,0.128798,0.297544,-0.275698,0.510546,0.800158,1.726370,-0.956756,4.153384,374.072483,0.934487,
-0.130038,-0.022736,0.400119,-0.101700,0.152673,1.035597,0.718275,0.125197,3.491158,373.632948,0.969967,
-0.097097,-0.064356,0.334353,-0.018350,0.058115,0.830754,0.775592,0.509407,2.348468,373.417997,0.981779,
0.279044,0.044995,0.179384,0.847545,0.313489,0.302715,-3.126035,-0.377612,-3.682340,373.927966,0.937748,
-0.101182,-0.228054,0.419755,-0.037769,-0.340146,1.020027,0.377710,0.972847,2.197042,374.019346,0.955073,
0.240415,-0.341768,0.164500,0.774723,-0.586206,0.262677,-1.514484,2.851674,-1.609459,374.299391,0.900667,
0.004603,0.035295,0.370300,0.218537,0.291187,0.820192,-0.021861,-0.229209,-0.084870,370.157318,1.036436,
0.165449,-0.182266,0.264413,0.593794,-0.215926,0.476394,-1.413165,1.617445,-2.818563,374.017662,0.938765,
0.187820,-0.272426,0.249708,0.649937,-0.426649,0.425486,-1.332952,2.274673,-2.438574,374.199476,0.918730,
-0.007649,0.255081,0.127027,0.192682,0.790710,0.148645,0.090632,-3.166074,0.072025,373.744878,0.957306,
-0.072005,-0.184702,0.279613,0.040641,-0.234160,0.940390,0.625192,1.738641,1.342005,374.037261,0.952093,
-0.245114,0.134888,0.143823,-0.346936,0.504785,0.591063,2.805753,-1.310428,2.506641,374.178356,0.924668,
-0.390226,-0.220926,-0.071993,-0.696258,-0.334326,-0.057970,3.543815,1.197987,-1.546870,374.356276,0.886154,
-0.064951,-0.059103,0.292128,0.058073,0.055352,0.929203,0.626214,0.568717,1.450317,373.106595,0.995255,
-0.057690,-0.109299,0.347226,0.074342,-0.062135,1.058439,0.429388,0.825275,1.402252,373.458659,0.984800,
-0.381854,-0.023506,0.188143,-0.665587,0.136163,0.686361,3.846758,0.132043,4.730204,374.287617,0.887323,
0.052693,-0.159664,0.292319,0.332355,-0.175232,0.845674,-0.437844,1.475408,-1.018485,373.829007,0.960871,
0.275097,-0.076228,-0.001458,0.832337,0.018314,0.090923,-3.524141,0.783325,0.043173,373.959481,0.941632,
-0.125580,0.233013,0.023514,-0.076751,0.721953,0.137588,1.415754,-2.936789,0.192531,373.985433,0.942601,
-0.303055,0.126476,0.037296,-0.478042,0.485655,0.166999,3.629702,-1.117571,0.792067,374.244092,0.912229,
-0.273085,-0.104377,0.260619,-0.423691,-0.053733,0.801332,2.485248,0.761684,4.785757,374.225479,0.911674,
-0.215024,-0.030748,0.265985,-0.286399,0.120846,0.789338,2.106117,0.268584,4.190277,374.091172,0.933949,
-0.055790,-0.071168,0.425148,0.074623,0.021904,1.142262,0.256157,0.326529,1.559762,372.651507,1.007023,
0.124097,-0.220185,0.220823,0.497650,-0.311862,0.540049,-1.118615,2.262031,-1.707963,374.081814,0.936388,
-0.306395,0.200034,0.190118,-0.499414,0.660402,0.541616,2.783098,-1.441739,3.489347,374.258346,0.905066,
-0.217120,-0.233018,0.293247,-0.302962,-0.355710,0.793883,1.503002,1.654411,3.523419,374.255286,0.917661,
-0.355352,-0.027167,0.102855,-0.600033,0.126782,0.267136,4.134855,0.197518,2.589374,374.284431,0.896875,
0.192605,-0.024865,0.215192,0.650794,0.135725,0.439387,-2.146373,0.261793,-3.176630,373.663014,0.959676,
-0.329977,-0.196498,0.148339,-0.555727,-0.271936,0.363165,3.134961,1.392819,2.936834,374.312685,0.896861,
-0.096086,-0.026437,0.352436,-0.017994,0.129406,0.863221,0.715435,0.198076,2.441529,373.200615,0.988333,
-0.163169,0.180562,0.316929,-0.174189,0.616329,0.775446,1.195613,-1.325027,3.245956,373.962809,0.947024,
-0.064079,0.281489,0.144155,0.059833,0.834610,0.261591,0.591221,-3.290118,0.538618,373.957706,0.943028,
