-0.471599,-0.239718,1.263592,-0.743220,-0.246076,1.160625,-3.015634,-0.449503,-4.365773,374.722441,0.216047,
0.353348,-0.037753,0.163800,-0.303918,0.098804,-1.013617,-3.791948,0.242520,-4.249501,374.844058,0.178454,
0.490621,-0.563290,0.472366,0.376982,-0.160369,0.367793,0.092091,0.084271,1.135815,375.502131,0.329780,
0.503010,-0.078183,0.664060,0.826473,-0.032129,-0.977113,2.064212,-0.038254,-8.775759,374.661272,0.162285,
-0.591941,0.274926,0.636969,0.043301,0.261651,1.893878,-0.999676,-0.223674,6.373989,374.913813,0.138211,
-0.158602,0.514376,1.132566,-0.111399,0.841365,1.042760,-0.097049,4.322062,-0.046673,374.805085,0.368141,
-0.731683,-0.435638,0.698307,-0.304792,-0.202751,1.175505,-0.518384,1.343818,1.890996,375.251678,0.226801,
0.615816,0.100481,0.019575,-0.491730,0.189801,-0.371979,-4.575964,0.412836,-0.603784,374.914034,0.178875,
0.006907,0.013726,0.833060,0.078048,0.085973,0.720156,0.076059,0.156496,-0.117161,375.377204,0.602715,
0.292906,0.033058,0.597635,0.372982,0.095703,-0.498423,0.873563,0.071730,-7.413989,374.625433,0.254398,
0.479166,0.190549,0.045864,-0.440931,0.145661,-0.681186,-4.132463,-0.331991,-1.254915,374.941159,0.184165,
0.324905,-0.136841,0.622139,0.439207,-0.087278,-0.528578,1.135391,-0.339816,-7.200039,374.653616,0.235424,
0.327566,-0.248761,0.282582,0.005878,0.124618,-0.616312,-1.989457,1.233002,-4.616458,374.813386,0.225302,
0.283093,-0.365543,0.474037,0.201316,-0.055124,-0.167433,-0.248323,0.427892,-3.387348,374.914166,0.278801,
-0.669143,-0.514080,0.456073,-0.225784,-0.364925,0.637614,0.034439,-0.446352,0.315603,375.767418,0.295093,
-0.704992,-0.158473,1.178135,-1.006403,0.078497,1.624988,-3.595985,1.076031,-2.716614,374.889656,0.129208,
-0.410736,0.519726,1.143988,-0.342652,0.667176,1.172943,-0.110878,1.631158,-0.060831,375.198848,0.293176,
