-1.082857,-1.039238,-0.198024,-0.099358,-0.495966,0.209933,-0.288306,-1.171606,0.037008,1.#QNAN0,1.#QNAN0,
1.948161,-1.039848,0.720534,0.732182,1.158535,-0.916471,0.850317,2.026191,-2.062387,1.#QNAN0,1.#QNAN0,
0.771767,2.488688,0.466595,0.403399,-0.265462,-0.931554,0.209922,-0.450540,-2.075640,1.#QNAN0,1.#QNAN0,
1.178012,2.635130,2.975044,0.759657,-1.641156,0.686888,0.969035,-3.517540,0.846967,1.#QNAN0,1.#QNAN0,
-1.937388,-1.414454,-1.128948,0.716577,0.277910,1.120094,1.587015,0.096745,2.117098,1.#QNAN0,1.#QNAN0,
-1.599209,2.496637,-0.055472,1.134992,1.119096,2.081814,2.014595,1.667627,3.693417,1.#QNAN0,1.#QNAN0,
0.177719,-0.368686,-3.259478,1.332676,0.149497,-3.688843,2.791194,0.209147,-7.438072,1.#QNAN0,1.#QNAN0,
-2.187311,2.035727,1.618827,0.411477,-2.164433,0.039677,-0.026989,-4.644215,-0.020364,1.#QNAN0,1.#QNAN0,
2.459406,2.905660,-1.453897,0.128613,0.252113,0.061029,-0.052445,0.188076,-0.219460,1.#QNAN0,1.#QNAN0,
5.591910,-2.951215,-2.937934,2.428063,0.334499,-0.657252,4.343058,0.339586,-1.706172,1.#QNAN0,1.#QNAN0,
0.911347,0.078405,-2.369878,-0.110970,0.866340,0.402056,-0.949178,1.291499,0.604048,1.#QNAN0,1.#QNAN0,
1.316863,2.624630,-2.730994,-0.905477,0.466385,-0.678207,-2.262843,0.686340,-1.772844,1.#QNAN0,1.#QNAN0,
-0.008162,0.079630,-2.700489,0.372005,0.173248,-1.937849,0.197372,0.227427,-4.099292,1.#QNAN0,1.#QNAN0,
1.307871,2.680608,0.360315,-0.939962,-0.752640,0.801253,-2.339329,-1.549517,1.274616,1.#QNAN0,1.#QNAN0,
2.590464,-2.990739,1.731198,-0.035833,-2.428124,0.070492,0.050503,-4.831559,0.022287,1.#QNAN0,1.#QNAN0,
1.152352,1.942312,8.208467,1.290625,0.339955,3.510910,2.626108,0.456461,6.685549,1.#QNAN0,1.#QNAN0,
-0.496196,-3.129541,-0.734063,0.062537,1.233063,0.249646,0.025620,1.870598,0.124594,1.#QNAN0,1.#QNAN0,
1.014119,0.700442,1.357173,0.085809,-0.621615,0.362656,-0.036726,-1.584380,0.213947,1.#QNAN0,1.#QNAN0,
1.490044,2.415029,-4.209055,1.999337,0.144021,-2.970030,3.700331,-0.015123,-6.293237,1.#QNAN0,1.#QNAN0,
0.626236,-0.019423,3.085098,1.542551,0.725392,0.072765,2.276448,0.985721,-0.089377,1.#QNAN0,1.#QNAN0,
-2.224701,-0.429761,5.060257,-1.092990,0.185691,3.416906,-2.407047,0.294821,6.227347,1.#QNAN0,1.#QNAN0,
-3.042875,0.369038,-0.608628,0.635696,-0.855375,-0.936649,0.538104,-1.599321,-2.054180,1.#QNAN0,1.#QNAN0,
0.956677,0.269610,1.449644,1.260738,-1.084263,0.612913,2.102307,-2.583390,0.750579,1.#QNAN0,1.#QNAN0,
1.546436,0.652675,-2.827992,0.530814,-1.679258,-0.172193,0.433694,-3.454945,-0.671913,1.#QNAN0,1.#QNAN0,
2.049991,-1.235376,2.303484,0.560314,0.200418,-2.389868,0.460859,0.389417,-5.035334,1.#QNAN0,1.#QNAN0,
3.461281,1.445536,2.859446,2.108955,-0.024161,-1.489506,3.803087,-0.796673,-3.088467,1.#QNAN0,1.#QNAN0,
-0.552312,2.874530,-2.167763,1.233286,-0.892056,1.470614,2.153080,-1.858492,2.506928,1.#QNAN0,1.#QNAN0,
-0.760808,-0.165223,2.398845,0.200034,0.239029,1.689192,0.351617,-0.073326,3.122467,1.#QNAN0,1.#QNAN0,
0.181118,1.147060,0.518408,1.308625,0.710183,-1.682659,2.738601,1.349755,-3.266711,1.#QNAN0,1.#QNAN0,
-1.764440,-0.593189,2.149658,0.816525,1.222829,0.858113,1.320476,2.145622,1.289673,1.#QNAN0,1.#QNAN0,
2.475333,-2.256608,1.210055,0.127487,-0.976182,0.290070,-0.055932,-2.134925,0.097533,1.#QNAN0,1.#QNAN0,
0.479245,-0.687593,2.922931,-0.595699,0.974930,1.727673,-1.031933,1.599083,3.154619,1.#QNAN0,1.#QNAN0,
-2.100305,1.293758,-0.221979,0.028526,0.418443,0.156571,-0.406114,0.691544,-0.095352,1.#QNAN0,1.#QNAN0,
1.642372,-2.797336,2.487887,-0.077475,0.630619,-1.292130,-0.929214,0.998402,-2.571933,1.#QNAN0,1.#QNAN0,
0.821176,-2.798186,-2.834745,0.008423,0.812933,0.840956,-0.195143,0.924137,1.620853,1.#QNAN0,1.#QNAN0,
-0.606525,-2.581866,1.082798,0.582826,-0.462270,-1.900498,1.190300,-1.447388,-3.816375,1.#QNAN0,1.#QNAN0,
0.037246,-1.562749,2.992742,0.602469,1.169357,1.479517,1.184100,2.098367,2.586703,1.#QNAN0,1.#QNAN0,
-1.492360,-0.340415,3.039260,-0.206470,1.129208,-0.477707,-0.496113,1.916854,-1.287210,1.#QNAN0,1.#QNAN0,
