time T_d d2 
155.43312 282.0 1.1 
155.483936 282.0 1.1 
155.534752 282.0 1.1 
155.585552 282.0 1.1 
155.636368 282.0 1.1 
155.687184 282.0 1.1 
155.737984 282.0 1.1 
155.7888 282.0 1.1 
155.839616 282.0 1.1 
155.890432 282.0 1.1 
155.941232 282.0 1.1 
155.992048 282.0 1.1 
156.042864 282.0 1.1 
156.09368 282.0 1.1 
156.14448 282.0 1.1 
156.195296 282.0 1.1 
156.246112 282.0 1.1 
156.296928 282.0 1.1 
156.347728 282.0 1.1 
156.398544 282.0 1.1 
156.44936 282.0 1.1 
156.50016 282.0 1.1 
156.550976 282.0 1.1 
156.601792 282.0 1.1 
156.652608 282.0 1.1 
156.703408 282.0 1.1 
156.754224 282.0 1.1 
156.80504 282.0 1.1 
156.855856 282.0 1.1 
156.906656 282.0 1.1 
156.957472 282.0 1.1 
157.008288 282.0 1.1 
157.059104 282.0 1.1 
157.109904 282.0 1.1 
157.16072 282.0 1.1 
157.211536 282.0 1.1 
157.262352 282.0 1.1 
157.313152 282.0 1.1 
157.363968 282.0 1.1 
157.414784 282.0 1.1 
157.465584 282.0 1.1 
157.5164 282.0 1.1 
157.567216 282.0 1.1 
157.618032 282.0 1.1 
157.668832 282.0 1.1 
157.719648 282.0 1.1 
157.770464 282.0 1.1 
157.82128 282.0 1.1 
157.87208 282.0 1.1 
157.922896 282.0 1.1 
157.973712 282.0 1.1 
158.024528 282.0 1.1 
158.075328 282.0 1.1 
158.126144 282.0 1.1 
158.17696 282.0 1.1 
158.22776 282.0 1.1 
158.278576 282.0 1.1 
158.329392 282.0 1.1 
158.380208 282.0 1.1 
158.431008 282.0 1.1 
158.481824 282.0 1.1 
158.53264 282.0 1.1 
158.583456 282.0 1.1 
158.634256 282.0 1.1 
158.685072 282.0 1.1 
158.735888 282.0 1.1 
158.786704 282.0 1.1 
158.837504 282.0 1.1 
158.88832 282.0 1.1 
158.939136 282.0 1.1 
158.989952 282.0 1.1 
159.040752 282.0 1.1 
159.091568 282.0 1.1 
159.142384 282.0 1.1 
159.193184 282.0 1.1 
159.244 282.0 1.1 
159.294816 282.0 1.1 
159.345632 282.0 1.1 
159.396432 282.0 1.1 
159.447248 282.0 1.1 
159.498064 282.0 1.1 
159.54888 282.0 1.1 
159.59968 282.0 1.1 
159.650496 282.0 1.1 
159.701312 282.0 1.1 
159.752128 282.0 1.1 
159.802928 282.0 1.1 
159.853744 282.0 1.1 
159.90456 282.0 1.1 
159.955376 282.0 1.1 
160.006176 282.0 1.1 
160.056992 282.0 1.1 
160.107808 282.0 1.1 
160.158608 282.0 1.1 
160.209424 282.0 1.1 
160.26024 282.0 1.1 
160.311056 282.0 1.1 
160.361856 282.0 1.1 
160.412672 282.0 1.1 
160.463488 282.0 1.1 
160.514304 282.0 1.1 
160.565104 282.0 1.1 
160.61592 282.0 1.1 
160.666736 282.0 1.1 
160.717552 282.0 1.1 
160.768352 282.0 1.1 
160.819168 282.0 1.1 
160.869984 282.0 1.1 
160.920784 282.0 1.1 
160.9716 282.0 1.1 
161.022416 282.0 1.1 
161.073232 282.0 1.1 
161.124032 282.0 1.1 
161.174848 282.0 1.1 
161.225664 282.0 1.1 
161.27648 282.0 1.1 
161.32728 282.0 1.1 
161.378096 282.0 1.1 
161.428912 282.0 1.1 
161.479728 282.0 1.1 
161.530528 282.0 1.1 
161.581344 282.0 1.1 
161.63216 282.0 1.1 
161.682976 282.0 1.1 
161.733776 282.0 1.1 
161.784592 282.0 1.1 
161.835408 282.0 1.1 
161.886208 282.0 1.1 
161.937024 282.0 1.1 
161.98784 282.0 1.1 
162.038656 282.0 1.1 
162.089456 282.0 1.1 
162.140272 282.0 1.1 
162.191088 282.0 1.1 
162.241904 282.0 1.1 
162.292704 282.0 1.1 
162.34352 282.0 1.1 
162.394336 282.0 1.1 
162.445152 282.0 1.1 
162.495952 282.0 1.1 
162.546768 282.0 1.1 
162.597584 282.0 1.1 
162.648384 282.0 1.1 
162.6992 282.0 1.1 
162.750016 282.0 1.1 
162.800832 282.0 1.1 
162.851632 282.0 1.1 
162.902448 282.0 1.1 
162.953264 282.0 1.1 
163.00408 282.0 1.1 
163.05488 282.0 1.1 
163.105696 282.0 1.1 
163.156512 282.0 1.1 
163.207328 282.0 1.1 
163.258128 282.0 1.1 
163.308944 282.0 1.1 
163.35976 282.0 1.1 
163.410576 282.0 1.1 
163.461376 282.0 1.1 
163.512192 282.0 1.1 
163.563008 282.0 1.1 
163.613808 282.0 1.1 
163.664624 282.0 1.1 
163.71544 282.0 1.1 
163.766256 282.0 1.1 
163.817056 282.0 1.1 
163.867872 282.0 1.1 
163.918688 282.0 1.1 
163.969504 282.0 1.1 
164.020304 282.0 1.1 
164.07112 282.0 1.1 
164.121936 282.0 1.1 
164.172752 282.0 1.1 
164.223552 282.0 1.1 
164.274368 282.0 1.1 
164.325184 282.0 1.1 
164.375984 282.0 1.1 
164.4268 282.0 1.1 
164.477616 282.0 1.1 
164.528432 282.0 1.1 
164.579232 282.0 1.1 
164.630048 282.0 1.1 
164.680864 282.0 1.1 
164.73168 282.0 1.1 
164.78248 282.0 1.1 
164.833296 282.0 1.1 
164.884112 282.0 1.1 
164.934928 282.0 1.1 
164.985728 282.0 1.1 
165.036544 282.0 1.1 
165.08736 282.0 1.1 
165.138176 282.0 1.1 
165.188976 282.0 1.1 
165.239792 282.0 1.1 
165.290608 282.0 1.1 
165.341408 282.0 1.1 
165.392224 282.0 1.1 
165.44304 282.0 1.1 
165.493856 282.0 1.1 
165.544656 282.0 1.1 
165.595472 282.0 1.1 
165.646288 282.0 1.1 
165.697104 282.0 1.1 
165.747904 282.0 1.1 
165.79872 282.0 1.1 
165.849536 282.0 1.1 
165.900352 282.0 1.1 
165.951152 282.0 1.1 
166.001968 282.0 1.1 
166.052784 282.0 1.1 
166.103584 282.0 1.1 
166.1544 282.0 1.1 
166.205216 282.0 1.1 
166.256032 282.0 1.1 
166.306832 282.0 1.1 
166.357648 282.0 1.1 
166.408464 282.0 1.1 
166.45928 282.0 1.1 
166.51008 282.0 1.1 
166.560896 282.0 1.1 
166.611712 282.0 1.1 
166.662528 282.0 1.1 
166.713328 282.0 1.1 
166.764144 282.0 1.1 
166.81496 282.0 1.1 
166.865776 282.0 1.1 
166.916576 282.0 1.1 
166.967392 282.0 1.1 
167.018208 282.0 1.1 
167.069008 282.0 1.1 
167.119824 282.0 1.1 
167.17064 282.0 1.1 
167.221456 282.0 1.1 
167.272256 282.0 1.1 
167.323072 282.0 1.1 
167.373888 282.0 1.1 
167.424704 282.0 1.1 
167.475504 282.0 1.1 
167.52632 282.0 1.1 
167.577136 282.0 1.1 
167.627952 282.0 1.1 
167.678752 282.0 1.1 
167.729568 282.0 1.1 
167.780384 282.0 1.1 
167.8312 282.0 1.1 
167.882 282.0 1.1 
167.932816 282.0 1.1 
167.983632 282.0 1.1 
168.034432 282.0 1.1 
168.085248 282.0 1.1 
168.136064 282.0 1.1 
168.18688 282.0 1.1 
168.23768 282.0 1.1 
168.288496 282.0 1.1 
168.339312 282.0 1.1 
168.390128 282.0 1.1 
168.440928 282.0 1.1 
168.491744 282.0 1.1 
168.54256 282.0 1.1 
168.593376 282.0 1.1 
168.644176 282.0 1.1 
168.694992 282.0 1.1 
168.745808 282.0 1.1 
168.796608 282.0 1.1 
168.847424 282.0 1.1 
168.89824 282.0 1.1 
168.949056 282.0 1.1 
168.999856 282.0 1.1 
169.050672 282.0 1.1 
169.101488 282.0 1.1 
169.152304 282.0 1.1 
169.203104 282.0 1.1 
169.25392 282.0 1.1 
169.304736 282.0 1.1 
169.355552 282.0 1.1 
169.406352 282.0 1.1 
169.457168 282.0 1.1 
169.507984 282.0 1.1 
169.5588 282.0 1.1 
169.6096 282.0 1.1 
169.660416 282.0 1.1 
169.711232 282.0 1.1 
169.762032 282.0 1.1 
169.812848 282.0 1.1 
169.863664 282.0 1.1 
169.91448 282.0 1.1 
169.96528 282.0 1.1 
170.016096 282.0 1.1 
170.066912 282.0 1.1 
170.117728 282.0 1.1 
170.168528 282.0 1.1 
170.219344 282.0 1.1 
170.27016 282.0 1.1 
170.320976 282.0 1.1 
170.371776 282.0 1.1 
170.422592 282.0 1.1 
170.473408 282.0 1.1 
170.524208 282.0 1.1 
170.575024 282.0 1.1 
170.62584 282.0 1.1 
170.676656 282.0 1.1 
170.727456 282.0 1.1 
170.778272 282.0 1.1 
170.829088 282.0 1.1 
170.879904 282.0 1.1 
170.930704 282.0 1.1 
170.98152 282.0 1.1 
171.032336 282.0 1.1 
171.083152 282.0 1.1 
171.133952 282.0 1.1 
171.184768 282.0 1.1 
171.235584 282.0 1.1 
171.2864 282.0 1.1 
171.3372 282.0 1.1 
171.388016 282.0 1.1 
171.438832 282.0 1.1 
171.489632 282.0 1.1 
171.540448 282.0 1.1 
171.591264 282.0 1.1 
171.64208 282.0 1.1 
171.69288 282.0 1.1 
171.743696 282.0 1.1 
171.794512 282.0 1.1 
171.845328 282.0 1.1 
171.896128 282.0 1.1 
171.946944 282.0 1.1 
171.99776 282.0 1.1 
172.048576 282.0 1.1 
172.099376 282.0 1.1 
172.150192 282.0 1.1 
172.201008 282.0 1.1 
172.251808 282.0 1.1 
172.302624 282.0 1.1 
172.35344 282.0 1.1 
172.404256 282.0 1.1 
172.455056 282.0 1.1 
172.505872 282.0 1.1 
172.556688 282.0 1.1 
172.607504 282.0 1.1 
172.658304 282.0 1.1 
172.70912 282.0 1.1 
172.759936 282.0 1.1 
172.810752 282.0 1.1 
172.861552 282.0 1.1 
172.912368 282.0 1.1 
172.963184 282.0 1.1 
173.014 282.0 1.1 
173.0648 282.0 1.1 
173.115616 282.0 1.1 
173.166432 282.0 1.1 
173.217232 282.0 1.1 
173.268048 282.0 1.1 
173.318864 282.0 1.1 
173.36968 282.0 1.1 
173.42048 282.0 1.1 
173.471296 282.0 1.1 
173.522112 282.0 1.1 
173.572928 282.0 1.1 
173.623728 282.0 1.1 
173.674544 282.0 1.1 
173.72536 282.0 1.1 
173.776176 282.0 1.1 
173.826976 282.0 1.1 
173.877792 282.0 1.1 
173.928608 282.0 1.1 
173.979408 282.0 1.1 
174.030224 282.0 1.1 
174.08104 282.0 1.1 
174.131856 282.0 1.1 
174.182656 282.0 1.1 
174.233472 282.0 1.1 
174.284288 282.0 1.1 
174.335104 282.0 1.1 
174.385904 282.0 1.1 
174.43672 282.0 1.1 
174.487536 282.0 1.1 
174.538352 282.0 1.1 
174.589152 282.0 1.1 
174.639968 282.0 1.1 
174.690784 282.0 1.1 
174.7416 282.0 1.1 
174.7924 282.0 1.1 
174.843216 282.0 1.1 
174.894032 282.0 1.1 
174.944832 282.0 1.1 
174.995648 282.0 1.1 
175.046464 282.0 1.1 
175.09728 282.0 1.1 
175.14808 282.0 1.1 
175.198896 282.0 1.1 
175.249712 282.0 1.1 
175.300528 282.0 1.1 
175.351328 282.0 1.1 
175.402144 282.0 1.1 
175.45296 282.0 1.1 
175.503776 282.0 1.1 
175.554576 282.0 1.1 
175.605392 282.0 1.1 
175.656208 282.0 1.1 
175.707008 282.0 1.1 
175.757824 282.0 1.1 
175.80864 282.0 1.1 
175.859456 282.0 1.1 
175.910256 282.0 1.1 
175.961072 282.0 1.1 
176.011888 282.0 1.1 
176.062704 282.0 1.1 
176.113504 282.0 1.1 
176.16432 282.0 1.1 
176.215136 282.0 1.1 
176.265952 282.0 1.1 
176.316752 282.0 1.1 
176.367568 282.0 1.1 
176.418384 282.0 1.1 
176.4692 282.0 1.1 
176.52 282.0 1.1 
176.570816 282.0 1.1 
176.621632 282.0 1.1 
176.672432 282.0 1.1 
176.723248 282.0 1.1 
176.774064 282.0 1.1 
176.82488 282.0 1.1 
176.87568 282.0 1.1 
176.926496 282.0 1.1 
176.977312 282.0 1.1 
177.028128 282.0 1.1 
177.078928 282.0 1.1 
177.129744 282.0 1.1 
177.18056 282.0 1.1 
177.231376 282.0 1.1 
177.282176 282.0 1.1 
177.332992 282.0 1.1 
177.383808 282.0 1.1 
177.434624 282.0 1.1 
177.485424 282.0 1.1 
177.53624 282.0 1.1 
177.587056 282.0 1.1 
177.637856 282.0 1.1 
177.688672 282.0 1.1 
177.739488 282.0 1.1 
177.790304 282.0 1.1 
177.841104 282.0 1.1 
177.89192 282.0 1.1 
177.942736 282.0 1.1 
177.993552 282.0 1.1 
178.044352 282.0 1.1 
178.095168 282.0 1.1 
178.145984 282.0 1.1 
178.1968 282.0 1.1 
178.2476 282.0 1.1 
178.298416 282.0 1.1 
178.349232 282.0 1.1 
178.400032 282.0 1.1 
178.450848 282.0 1.1 
178.501664 282.0 1.1 
178.55248 282.0 1.1 
178.60328 282.0 1.1 
178.654096 282.0 1.1 
178.704912 282.0 1.1 
178.755728 282.0 1.1 
178.806528 282.0 1.1 
178.857344 282.0 1.1 
178.90816 282.0 1.1 
178.958976 282.0 1.1 
179.009776 282.0 1.1 
179.060592 282.0 1.1 
179.111408 282.0 1.1 
179.162224 282.0 1.1 
179.213024 282.0 1.1 
179.26384 282.0 1.1 
179.314656 282.0 1.1 
179.365456 282.0 1.1 
179.416272 282.0 1.1 
179.467088 282.0 1.1 
179.517904 282.0 1.1 
179.568704 282.0 1.1 
179.61952 282.0 1.1 
179.670336 282.0 1.1 
179.721152 282.0 1.1 
179.771952 282.0 1.1 
179.822768 282.0 1.1 
179.873584 282.0 1.1 
179.9244 282.0 1.1 
179.9752 282.0 1.1 
180.026016 282.0 1.1 
180.076832 282.0 1.1 
180.127632 282.0 1.1 
180.178448 282.0 1.1 
180.229264 282.0 1.1 
180.28008 282.0 1.1 
180.33088 282.0 1.1 
180.381696 282.0 1.1 
180.432512 282.0 1.1 
180.483328 282.0 1.1 
180.534128 282.0 1.1 
180.584944 282.0 1.1 
180.63576 282.0 1.1 
180.686576 282.0 1.1 
180.737376 282.0 1.1 
180.788192 282.0 1.1 
180.839008 282.0 1.1 
180.889824 282.0 1.1 
180.940624 282.0 1.1 
180.99144 282.0 1.1 
181.042256 282.0 1.1 
181.093056 282.0 1.1 
181.143872 282.0 1.1 
181.194688 282.0 1.1 
181.245504 282.0 1.1 
181.296304 282.0 1.1 
181.34712 282.0 1.1 
181.397936 282.0 1.1 
181.448752 282.0 1.1 
181.499552 282.0 1.1 
181.550368 282.0 1.1 
181.601184 282.0 1.1 
181.652 282.0 1.1 
181.7028 282.0 1.1 
181.753616 282.0 1.1 
181.804432 282.0 1.1 
181.855232 282.0 1.1 
181.906048 282.0 1.1 
181.956864 282.0 1.1 
182.00768 282.0 1.1 
182.05848 282.0 1.1 
182.109296 282.0 1.1 
182.160112 282.0 1.1 
182.210928 282.0 1.1 
182.261728 282.0 1.1 
182.312544 282.0 1.1 
182.36336 282.0 1.1 
182.414176 282.0 1.1 
182.464976 282.0 1.1 
182.515792 282.0 1.1 
182.566608 282.0 1.1 
182.617424 282.0 1.1 
182.668224 282.0 1.1 
182.71904 282.0 1.1 
182.769856 282.0 1.1 
182.820656 282.0 1.1 
182.871472 282.0 1.1 
182.922288 282.0 1.1 
182.973104 282.0 1.1 
183.023904 282.0 1.1 
183.07472 282.0 1.1 
183.125536 282.0 1.1 
183.176352 282.0 1.1 
183.227152 282.0 1.1 
183.277968 282.0 1.1 
183.328784 282.0 1.1 
183.3796 282.0 1.1 
183.4304 282.0 1.1 
183.481216 282.0 1.1 
183.532032 282.0 1.1 
183.582832 282.0 1.1 
183.633648 282.0 1.1 
183.684464 282.0 1.1 
183.73528 282.0 1.1 
183.78608 282.0 1.1 
183.836896 282.0 1.1 
183.887712 282.0 1.1 
183.938528 282.0 1.1 
183.989328 282.0 1.1 
184.040144 282.0 1.1 
184.09096 282.0 1.1 
184.141776 282.0 1.1 
184.192576 282.0 1.1 
184.243392 282.0 1.1 
184.294208 282.0 1.1 
184.345024 282.0 1.1 
184.395824 282.0 1.1 
184.44664 282.0 1.1 
184.497456 282.0 1.1 
184.548256 282.0 1.1 
184.599072 282.0 1.1 
184.649888 282.0 1.1 
184.700704 282.0 1.1 
184.751504 282.0 1.1 
184.80232 282.0 1.1 
184.853136 282.0 1.1 
184.903952 282.0 1.1 
184.954752 282.0 1.1 
185.005568 282.0 1.1 
185.056384 282.0 1.1 
185.1072 282.0 1.1 
185.158 282.0 1.1 
185.208816 282.0 1.1 
185.259632 282.0 1.1 
185.310448 282.0 1.1 
185.361248 282.0 1.1 
185.412064 282.0 1.1 
185.46288 282.0 1.1 
185.51368 282.0 1.1 
185.564496 282.0 1.1 
185.615312 282.0 1.1 
185.666128 282.0 1.1 
185.716928 282.0 1.1 
185.767744 282.0 1.1 
185.81856 282.0 1.1 
185.869376 282.0 1.1 
185.920176 282.0 1.1 
185.970992 282.0 1.1 
186.021808 282.0 1.1 
186.072624 282.0 1.1 
186.123424 282.0 1.1 
186.17424 282.0 1.1 
186.225056 282.0 1.1 
186.275856 282.0 1.1 
186.326672 282.0 1.1 
186.377488 282.0 1.1 
186.428304 282.0 1.1 
186.479104 282.0 1.1 
186.52992 282.0 1.1 
186.580736 282.0 1.1 
186.631552 282.0 1.1 
186.682352 282.0 1.1 
186.733168 282.0 1.1 
186.783984 282.0 1.1 
186.8348 282.0 1.1 
186.8856 282.0 1.1 
186.936416 282.0 1.1 
186.987232 282.0 1.1 
187.038048 282.0 1.1 
187.088848 282.0 1.1 
187.139664 282.0 1.1 
187.19048 282.0 1.1 
187.24128 282.0 1.1 
187.292096 282.0 1.1 
187.342912 282.0 1.1 
187.393728 282.0 1.1 
187.444528 282.0 1.1 
187.495344 282.0 1.1 
187.54616 282.0 1.1 
187.596976 282.0 1.1 
187.647776 282.0 1.1 
187.698592 282.0 1.1 
187.749408 282.0 1.1 
187.800224 282.0 1.1 
187.851024 282.0 1.1 
187.90184 282.0 1.1 
187.952656 282.0 1.1 
188.003456 282.0 1.1 
188.054272 282.0 1.1 
188.105088 282.0 1.1 
188.155904 282.0 1.1 
188.206704 282.0 1.1 
188.25752 282.0 1.1 
188.308336 282.0 1.1 
188.359152 282.0 1.1 
188.409952 282.0 1.1 
188.460768 282.0 1.1 
188.511584 282.0 1.1 
188.5624 282.0 1.1 
188.6132 282.0 1.1 
188.664016 282.0 1.1 
188.714832 282.0 1.1 
188.765648 282.0 1.1 
188.816448 282.0 1.1 
188.867264 282.0 1.1 
188.91808 282.0 1.1 
188.96888 282.0 1.1 
189.019696 282.0 1.1 
189.070512 282.0 1.1 
189.121328 282.0 1.1 
189.172128 282.0 1.1 
189.222944 282.0 1.1 
189.27376 282.0 1.1 
189.324576 282.0 1.1 
189.375376 282.0 1.1 
189.426192 282.0 1.1 
189.477008 282.0 1.1 
189.527824 282.0 1.1 
189.578624 282.0 1.1 
189.62944 282.0 1.1 
189.680256 282.0 1.1 
189.731056 282.0 1.1 
189.781872 282.0 1.1 
189.832688 282.0 1.1 
189.883504 282.0 1.1 
189.934304 282.0 1.1 
189.98512 282.0 1.1 
190.035936 282.0 1.1 
190.086752 282.0 1.1 
190.137552 282.0 1.1 
190.188368 282.0 1.1 
190.239184 282.0 1.1 
190.29 282.0 1.1 
190.3408 282.0 1.1 
190.391616 282.0 1.1 
190.442432 282.0 1.1 
190.493248 282.0 1.1 
190.544048 282.0 1.1 
190.594864 282.0 1.1 
190.64568 282.0 1.1 
190.69648 282.0 1.1 
190.747296 282.0 1.1 
190.798112 282.0 1.1 
190.848928 282.0 1.1 
190.899728 282.0 1.1 
190.950544 282.0 1.1 
191.00136 282.0 1.1 
191.052176 282.0 1.1 
191.102976 282.0 1.1 
191.153792 282.0 1.1 
191.204608 282.0 1.1 
191.255424 282.0 1.1 
191.306224 282.0 1.1 
191.35704 282.0 1.1 
191.407856 282.0 1.1 
191.458656 282.0 1.1 
191.509472 282.0 1.1 
191.560288 282.0 1.1 
191.611104 282.0 1.1 
191.661904 282.0 1.1 
191.71272 282.0 1.1 
191.763536 282.0 1.1 
191.814352 282.0 1.1 
191.865152 282.0 1.1 
191.915968 282.0 1.1 
191.966784 282.0 1.1 
192.0176 282.0 1.1 
192.0684 282.0 1.1 
192.119216 282.0 1.1 
192.170032 282.0 1.1 
192.220848 282.0 1.1 
192.271648 282.0 1.1 
192.322464 282.0 1.1 
192.37328 282.0 1.1 
192.42408 282.0 1.1 
192.474896 282.0 1.1 
192.525712 282.0 1.1 
192.576528 282.0 1.1 
192.627328 282.0 1.1 
192.678144 282.0 1.1 
192.72896 282.0 1.1 
192.779776 282.0 1.1 
192.830576 282.0 1.1 
192.881392 282.0 1.1 
192.932208 282.0 1.1 
192.983024 282.0 1.1 
193.033824 282.0 1.1 
193.08464 282.0 1.1 
193.135456 282.0 1.1 
193.186272 282.0 1.1 
193.237072 282.0 1.1 
193.287888 282.0 1.1 
193.338704 282.0 1.1 
193.389504 282.0 1.1 
193.44032 282.0 1.1 
193.491136 282.0 1.1 
193.541952 282.0 1.1 
193.592752 282.0 1.1 
193.643568 282.0 1.1 
193.694384 282.0 1.1 
193.7452 282.0 1.1 
193.796 282.0 1.1 
193.846816 282.0 1.1 
193.897632 282.0 1.1 
193.948448 282.0 1.1 
193.999248 282.0 1.1 
194.050064 282.0 1.1 
194.10088 282.0 1.1 
194.15168 282.0 1.1 
194.202496 282.0 1.1 
194.253312 282.0 1.1 
194.304128 282.0 1.1 
194.354928 282.0 1.1 
194.405744 282.0 1.1 
194.45656 282.0 1.1 
194.507376 282.0 1.1 
194.558176 282.0 1.1 
194.608992 282.0 1.1 
194.659808 282.0 1.1 
194.710624 282.0 1.1 
194.761424 282.0 1.1 
194.81224 282.0 1.1 
194.863056 282.0 1.1 
194.913872 282.0 1.1 
194.964672 282.0 1.1 
195.015488 282.0 1.1 
195.066304 282.0 1.1 
195.117104 282.0 1.1 
195.16792 282.0 1.1 
195.218736 282.0 1.1 
195.269552 282.0 1.1 
195.320352 282.0 1.1 
195.371168 282.0 1.1 
195.421984 282.0 1.1 
195.4728 282.0 1.1 
195.5236 282.0 1.1 
195.574416 282.0 1.1 
195.625232 282.0 1.1 
195.676048 282.0 1.1 
195.726848 282.0 1.1 
195.777664 282.0 1.1 
195.82848 282.0 1.1 
195.87928 282.0 1.1 
195.930096 282.0 1.1 
195.980912 282.0 1.1 
196.031728 282.0 1.1 
196.082528 282.0 1.1 
196.133344 282.0 1.1 
196.18416 282.0 1.1 
196.234976 282.0 1.1 
196.285776 282.0 1.1 
196.336592 282.0 1.1 
196.387408 282.0 1.1 
196.438224 282.0 1.1 
196.489024 282.0 1.1 
196.53984 282.0 1.1 
196.590656 282.0 1.1 
196.641472 282.0 1.1 
196.692272 282.0 1.1 
196.743088 282.0 1.1 
196.793904 282.0 1.1 
196.844704 282.0 1.1 
196.89552 282.0 1.1 
196.946336 282.0 1.1 
196.997152 282.0 1.1 
197.047952 282.0 1.1 
197.098768 282.0 1.1 
197.149584 282.0 1.1 
197.2004 282.0 1.1 
197.2512 282.0 1.1 
197.302016 282.0 1.1 
197.352832 282.0 1.1 
197.403648 282.0 1.1 
197.454448 282.0 1.1 
197.505264 282.0 1.1 
197.55608 282.0 1.1 
197.60688 282.0 1.1 
197.657696 282.0 1.1 
197.708512 282.0 1.1 
197.759328 282.0 1.1 
197.810128 282.0 1.1 
197.860944 282.0 1.1 
197.91176 282.0 1.1 
197.962576 282.0 1.1 
198.013376 282.0 1.1 
198.064192 282.0 1.1 
198.115008 282.0 1.1 
198.165824 282.0 1.1 
198.216624 282.0 1.1 
198.26744 282.0 1.1 
198.318256 282.0 1.1 
198.369072 282.0 1.1 
198.419872 282.0 1.1 
198.470688 282.0 1.1 
198.521504 282.0 1.1 
198.572304 282.0 1.1 
198.62312 282.0 1.1 
198.673936 282.0 1.1 
198.724752 282.0 1.1 
198.775552 282.0 1.1 
198.826368 282.0 1.1 
198.877184 282.0 1.1 
198.928 282.0 1.1 
198.9788 282.0 1.1 
199.029616 282.0 1.1 
199.080432 282.0 1.1 
199.131248 282.0 1.1 
199.182048 282.0 1.1 
199.232864 282.0 1.1 
199.28368 282.0 1.1 
199.33448 282.0 1.1 
199.385296 282.0 1.1 
199.436112 282.0 1.1 
199.486928 282.0 1.1 
199.537728 282.0 1.1 
199.588544 282.0 1.1 
199.63936 282.0 1.1 
199.690176 282.0 1.1 
199.740976 282.0 1.1 
199.791792 282.0 1.1 
199.842608 282.0 1.1 
199.893424 282.0 1.1 
199.944224 282.0 1.1 
199.99504 282.0 1.1 
200.045856 282.0 1.1 
200.096672 282.0 1.1 
200.147472 282.0 1.1 
200.198288 282.0 1.1 
200.249104 282.0 1.1 
200.299904 282.0 1.1 
200.35072 282.0 1.1 
200.401536 282.0 1.1 
200.452352 282.0 1.1 
200.503152 282.0 1.1 
200.553968 282.0 1.1 
200.604784 282.0 1.1 
200.6556 282.0 1.1 
200.7064 282.0 1.1 
200.757216 282.0 1.1 
200.808032 282.0 1.1 
200.858848 282.0 1.1 
200.909648 282.0 1.1 
200.960464 282.0 1.1 
201.01128 282.0 1.1 
201.062096 282.0 1.1 
201.112896 282.0 1.1 
201.163712 282.0 1.1 
201.214528 282.0 1.1 
201.265328 282.0 1.1 
201.316144 282.0 1.1 
201.36696 282.0 1.1 
201.417776 282.0 1.1 
201.468576 282.0 1.1 
201.519392 282.0 1.1 
201.570208 282.0 1.1 
201.621024 282.0 1.1 
201.671824 282.0 1.1 
201.72264 282.0 1.1 
201.773456 282.0 1.1 
201.824272 282.0 1.1 
201.875072 282.0 1.1 
201.925888 282.0 1.1 
201.976704 282.0 1.1 
202.027504 282.0 1.1 
202.07832 282.0 1.1 
202.129136 282.0 1.1 
202.179952 282.0 1.1 
202.230752 282.0 1.1 
202.281568 282.0 1.1 
202.332384 282.0 1.1 
202.3832 282.0 1.1 
202.434 282.0 1.1 
202.484816 282.0 1.1 
202.535632 282.0 1.1 
202.586448 282.0 1.1 
202.637248 282.0 1.1 
202.688064 282.0 1.1 
202.73888 282.0 1.1 
202.789696 282.0 1.1 
202.840496 282.0 1.1 
202.891312 282.0 1.1 
202.942128 282.0 1.1 
202.992928 282.0 1.1 
203.043744 282.0 1.1 
203.09456 282.0 1.1 
203.145376 282.0 1.1 
203.196176 282.0 1.1 
203.246992 282.0 1.1 
203.297808 282.0 1.1 
203.348624 282.0 1.1 
203.399424 282.0 1.1 
203.45024 282.0 1.1 
203.501056 282.0 1.1 
203.551872 282.0 1.1 
203.602672 282.0 1.1 
203.653488 282.0 1.1 
203.704304 282.0 1.1 
203.755104 282.0 1.1 
203.80592 282.0 1.1 
203.856736 282.0 1.1 
203.907552 282.0 1.1 
203.958352 282.0 1.1 
204.009168 282.0 1.1 
204.059984 282.0 1.1 
204.1108 282.0 1.1 
204.1616 282.0 1.1 
204.212416 282.0 1.1 
204.263232 282.0 1.1 
204.314048 282.0 1.1 
204.364848 282.0 1.1 
204.415664 282.0 1.1 
204.46648 282.0 1.1 
204.517296 282.0 1.1 
204.568096 282.0 1.1 
204.618912 282.0 1.1 
204.669728 282.0 1.1 
204.720528 282.0 1.1 
204.771344 282.0 1.1 
204.82216 282.0 1.1 
204.872976 282.0 1.1 
204.923776 282.0 1.1 
204.974592 282.0 1.1 
205.025408 282.0 1.1 
205.076224 282.0 1.1 
205.127024 282.0 1.1 
205.17784 282.0 1.1 
205.228656 282.0 1.1 
205.279472 282.0 1.1 
205.330272 282.0 1.1 
205.381088 282.0 1.1 
205.431904 282.0 1.1 
205.482704 282.0 1.1 
205.53352 282.0 1.1 
205.584336 282.0 1.1 
205.635152 282.0 1.1 
205.685952 282.0 1.1 
205.736768 282.0 1.1 
205.787584 282.0 1.1 
205.8384 282.0 1.1 
205.8892 282.0 1.1 
205.940016 282.0 1.1 
205.990832 282.0 1.1 
206.041648 282.0 1.1 
206.092448 282.0 1.1 
206.143264 282.0 1.1 
206.19408 282.0 1.1 
